,PBW_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2020-09-16,53.30893325805664,26.040000915527344,41.130001068115234,35.47999954223633,244.64,200.05,10.49,47.804006805419924,35.61995427131653,62.47996820921791,-64.64046269446732,14.765719789751268,35.35953730553268,27.9228487182379,30.592111885718378,1.1557434192818832,1.2818309493675382,2.7446173762783133,10770400.0,52.63954827367693
2020-09-17,52.227027893066406,26.459999084472656,38.72999954223633,36.27000045776367,248.91,188.28,8.44,48.008735275268556,35.7395121383667,57.72548719214865,-76.4516568321604,23.91850392420112,23.548343167839604,29.336146880839237,29.20019200170731,1.1448182286892745,1.2544284052318855,0.8211276161407266,10625000.0,52.34513346703428
2020-09-18,52.99452590942383,25.829999923706055,39.06999969482422,36.040000915527344,244.41,72.64,6.39,48.23269744873047,35.863913202285765,60.04807781175454,-68.07285738737377,29.179112209248036,31.927142612626234,30.278341028665977,28.460783420779883,1.18443715783539,1.2404301557525863,0.5614990139437781,10886200.0,54.17820894358974
2020-09-21,52.37498092651367,27.780000686645508,42.88999938964844,36.43000030517578,177.56,51.8,18.22,48.435576629638675,35.98421083450317,57.31084862742125,-74.83644901652855,28.831388943606147,25.16355098347145,26.879678921312234,26.516710005935266,1.1525573782409566,1.2228556002502604,-0.2641479280699355,10676800.0,48.453167137320754
2020-09-22,52.25477600097656,26.860000610351562,41.279998779296875,35.2400016784668,126.1,114.59,14.18,48.65436050415039,36.10454742431641,56.77013652116997,-76.14872988486361,28.046224840130122,23.851270115136394,26.98065457041116,24.711498977865265,1.1048567890202392,1.1992558380042562,-3.3356025275064205,10568100.0,45.86025460134778
2020-09-23,50.43311309814453,28.579999923706055,44.63999938964844,37.25,161.46,52.99,10.56,48.80212760925293,36.21408429145813,49.19514829839141,-95.72807760799631,23.874193773976014,4.271922392003676,17.76224783020364,23.331115745380238,0.9095757335470864,1.1413198171128223,-5.9006132489095915,10398300.0,38.002357603158934
2020-09-24,50.238929748535156,28.510000228881836,42.880001068115234,36.9900016784668,246.25,79.39,3.99,48.914016265869144,36.323747367858886,48.45296523255854,-98.01258760340073,18.25992356728735,1.9874123965992645,10.036868301246246,23.03806800733131,0.7307218105317972,1.0592002157966172,0.4437120681018536,10219400.0,42.41318174337657
2020-09-25,52.20853042602539,26.3799991607666,41.40999984741211,34.93000030517578,252.32,192.7,12.71,49.08138679504395,36.44371560096741,55.74576781146422,-88.72344342222591,11.214804417858788,11.276556577774087,5.845297122125477,22.038340222616437,0.7393859213534384,0.9952373569079814,5.355471437370207,10385700.0,52.12880996656871
2020-09-28,55.18606185913086,26.190000534057617,40.63999938964844,34.65999984741211,189.79,231.34,22.95,49.30479415893555,36.576514348983764,64.03064806855912,-60.53322223687889,11.153027000845782,39.4667777631211,17.57691557916462,21.199759640555566,0.9752718669873062,0.9912442589238464,13.71950567642639,10678400.0,63.65377798433568
2020-09-29,56.12002182006836,26.270000457763672,46.130001068115234,35.25,185.6,141.05,9.02,49.52357818603516,36.71101146697998,66.17003603047245,-55.744916124406856,18.36278403559567,44.255083875593144,31.66613940549591,20.890628990474788,1.2234725122511705,1.0376899095893113,10.8088583654264,11261700.0,68.38979851443166
2020-09-30,56.20323944091797,26.3700008392334,44.0,35.41999816894531,207.77,146.85,19.06,49.749389724731444,36.84514748573303,66.36201718514776,-59.37382009604613,30.230800721850233,40.62617990395387,41.44934718088917,20.940213137307037,1.4106274432550023,1.1122774163224496,14.076591443006347,11666000.0,76.15453127952513
2020-10-01,57.74748992919922,26.700000762939453,49.349998474121094,34.9900016784668,259.5,65.93,10.31,49.99868881225586,36.98494765281677,69.78827275595798,-46.844992107840525,39.709192381207124,53.155007892159475,46.0120905572353,21.186119154519336,1.664371346174974,1.2226962022929544,16.380924675158525,12021500.0,80.73459953276418
2020-10-02,57.830711364746094,27.6299991607666,55.5099983215332,36.439998626708984,390.29,154.89,31.43,50.253720932006836,37.122558202743534,69.96581747747076,-50.48000758217366,45.0761659364795,49.51999241782634,47.76706007131303,20.588656014429812,1.8508451014843956,1.3483259821312426,11.559053695024701,12322800.0,72.96362248019594
2020-10-05,61.01167678833008,27.959999084472656,49.439998626708984,35.66999816894531,273.84,68.47,19.06,50.59160621643066,37.27552501678467,75.81599302386628,-36.22602066695976,49.754047947630376,63.77397933304023,55.48299321434181,20.86440077046882,2.2296027486767116,1.5245813354403364,15.693505158009891,12768000.0,74.83349325205783
2020-10-06,60.743507385253906,29.479999542236328,46.599998474121094,36.66999816894531,334.28,271.02,23.45,50.90655883789063,37.427470998764036,74.49853801562017,-44.24683963457849,53.19969910813944,55.75316036542151,56.349044038762486,21.555025946723113,2.479549183711036,1.7155749050944764,13.946206897834834,12096600.0,77.89955117040658
2020-10-07,64.09093475341797,28.059999465942383,45.5,35.61000061035156,426.88,136.16,33.15,51.31453643798828,37.59478265762329,79.32750720969075,-31.558357941031772,58.16276594630502,68.44164205896823,62.65626058580978,22.724394994908817,2.91415043501641,1.9552900110788631,22.716029111674963,12811600.0,83.61117953362196
2020-10-08,63.66555404663086,26.360000610351562,41.150001525878906,34.43000030517578,294.91,67.32,26.31,51.711787109375,37.75847393035889,77.32371188418523,-38.18620461413314,60.336056853775084,61.813795385866854,62.002865936751995,24.081221400004882,3.187506795639983,2.2017333679910873,20.13609510432368,12269200.0,84.75454006319947
2020-10-09,65.25604248046875,25.0,42.380001068115234,32.599998474121094,306.7,153.93,24.99,52.143436889648434,37.929612140655514,79.41720400894712,-30.005130676464216,63.803076259562054,69.99486932353578,66.75010225612341,25.366731475329768,3.492226590900337,2.4598320125729374,24.59392123126163,12607300.0,88.77776027325876
2020-10-12,64.44232177734375,25.06999969482422,44.040000915527344,33.439998626708984,289.7,253.52,32.91,52.571758041381834,38.09562477111817,75.57309152175623,-36.98492486050668,64.56473826972494,63.01507513949331,64.94124661629844,26.743730756621268,3.6262575243632895,2.693117114931008,23.323314554327858,12239800.0,89.39842176873604
2020-10-13,64.43305206298828,26.06999969482422,46.06999969482422,34.47999954223633,220.87,77.31,15.11,52.957172622680666,38.263613071441654,75.5282410996399,-37.032756201293964,65.67235943100033,62.96724379870603,65.32572942057817,27.89589444153201,3.6892031785026234,2.892334327645331,27.759418574061456,11988400.0,87.40839458112092
2020-10-14,65.46871185302734,26.399999618530273,43.529998779296875,34.040000915527344,341.81,183.8,27.25,53.33574424743652,38.43498744010925,77.15921081968095,-35.43732318780988,64.5939915401135,64.56267681219013,63.514998583462955,29.182257245744772,3.7790941081191463,3.069686283740094,30.314702523964996,12249400.0,90.29263339933398
2020-10-15,64.66423797607422,26.969999313354492,43.83000183105469,34.540000915527344,141.19,76.31,13.44,53.67418411254883,38.601006765365604,73.08460028579648,-50.295162516860216,62.63966023401795,49.70483748313979,59.078252698011774,29.427917881266406,3.7422803208182316,3.2042050911557216,23.85760995072903,12000700.0,85.95827970749829
2020-10-16,64.03544616699219,27.40999984741211,44.060001373291016,35.02000045776367,200.48,35.89,15.43,54.00504173278809,38.76103295326233,69.97420275420443,-61.531710790819815,57.835061927659616,38.468289209180185,50.91193450150316,29.83295929235229,3.6206305104327043,3.287490175011118,16.03554232670281,11805400.0,85.82162066203564
2020-10-19,64.52552795410156,29.18000030517578,43.349998474121094,36.13999938964844,249.35,159.23,24.89,54.331275634765625,38.9239231300354,71.00979244397824,-61.02043310775912,50.7914727981231,38.97956689224089,42.38423119485341,30.338267586976233,3.523154926789715,3.3346231253668375,14.977731407487482,12083500.0,85.2059518300019
2020-10-20,65.55194091796875,29.350000381469727,43.849998474121094,35.25,234.01,127.99,19.52,54.66157821655273,39.090750541687015,73.10220849172995,-52.2208295552957,45.01283595946638,47.779170444704306,41.74234218204159,30.974926521501697,3.4885143506623706,3.365401370425944,16.633741346667996,12449400.0,85.2553632021548
2020-10-21,62.0750617980957,28.649999618530273,47.58000183105469,35.08000183105469,158.05,82.99,15.2,54.94694007873535,39.2399178314209,57.866127192185054,-82.14232953855306,39.66623643656438,17.857670461446947,34.87213593279717,29.88239102442344,3.1442612703372532,3.321173350408206,7.493956662362744,11902400.0,75.93856236020365
2020-10-22,62.27850341796875,28.110000610351562,46.61000061035156,34.279998779296875,167.77,77.08,8.39,55.21473289489746,39.38895347595215,58.412315527294965,-120.5354158780912,30.549428819175404,-20.535415878091197,15.033808342686479,27.965263508718383,2.8549442423762557,3.227927528801816,7.691055406823266,12289600.0,74.52913863169299
2020-10-23,62.60215377807617,27.549999237060547,46.31999969482422,33.45000076293945,138.34,140.59,10.99,55.47327880859375,39.53818281173706,59.31587550938332,-138.9497894571026,12.010033105856264,-38.94978945710262,-13.87584495791583,26.614679022015263,2.6215546424452825,3.106652951530509,2.606840318885162,12460200.0,73.31627413489484
2020-10-26,60.72502136230469,32.459999084472656,53.04999923706055,37.40999984741211,294.62,220.99,20.36,55.70556327819824,39.677980499267576,52.22824342086998,-148.83854970623705,-11.649984987457401,-48.83854970623703,-36.10791834714382,25.118436193970272,2.2590815193900085,2.9371386651024087,-0.030432919903644606,12072500.0,64.5661189843166
2020-10-27,59.94826889038086,33.349998474121094,50.220001220703125,36.560001373291016,187.07,105.24,16.45,55.905668334960936,39.8091611289978,49.58779645813119,-159.44992271589783,-33.02106131049046,-59.449922715897806,-49.07942062641269,23.729067853642782,1.8873849264224063,2.7271879173664084,-6.463731382566829,11732200.0,54.708131553477216
2020-10-28,58.6536979675293,40.279998779296875,59.61000061035156,43.38999938964844,234.14,163.91,16.81,56.07285415649414,39.93170906066894,45.46251683747102,-151.4754988183799,-46.147332017909115,-51.47549881837989,-53.25465708017179,23.025592796716065,1.4713903719733423,2.476028408287795,-7.872162826747264,11124000.0,42.87953136242519
2020-10-29,60.34589385986328,37.59000015258789,63.380001068115234,40.08000183105469,298.36,239.34,26.15,56.27000007629395,40.06207464218139,51.17977531310546,-131.70685838785394,-49.959390337986974,-31.706858387853938,-47.544093307377416,21.846934752779173,1.2636907167709595,2.233560869984428,-7.524435184795464,11445400.0,42.360218561956565
2020-10-30,58.55197525024414,38.02000045776367,68.83999633789062,41.29999923706055,277.43,434.66,18.59,56.45290550231934,40.18163246154785,45.709198468581825,-139.76496574729086,-47.26039712401889,-39.76496574729085,-40.982440984508436,21.23843757034208,0.9434574144431096,1.9755401788761642,-9.140493955899808,11043400.0,34.332598950094635
2020-11-02,60.93770217895508,37.130001068115234,66.7300033569336,40.900001525878906,418.93,219.96,39.67,56.67945693969727,40.31160238265991,52.916981810176665,-114.24917596439398,-39.033400330577116,-14.249175964393991,-28.573666699846473,20.045308838846097,0.8721251244316477,1.7548571679872609,-5.424777768739297,11401000.0,40.89859592354023
2020-11-03,62.722373962402344,35.54999923706055,63.630001068115234,38.380001068115234,335.3,70.42,13.07,56.92413246154785,40.44962251663208,57.46615453964006,-95.16178188341553,-28.649360738684752,4.838218116584463,-16.39197453170034,19.098780715971916,0.9486662346471562,1.5936189813192398,-4.194886095804562,11956300.0,44.15268761800854
2020-11-04,61.21510314941406,29.56999969482422,54.529998779296875,33.36000061035156,370.7,245.86,17.41,57.11665473937988,40.58323123931885,52.82402517522835,-111.28232139163386,-17.287800326009055,-11.282321391633861,-6.897759746481342,18.05394895138711,0.8775852021884845,1.4504122254930887,-5.333913975660454,11313700.0,41.16410804491779
2020-11-05,67.10545349121094,27.579999923706055,53.689998626708984,32.81999969482422,303.07,204.6,13.99,57.421065979003906,40.74592405319214,64.79324042273737,-53.41567884515381,-3.3032205505273247,46.584321154846194,13.380072626598718,18.29761500293929,1.2817794609788606,1.416685672590243,4.7942311766092205,11766400.0,43.983036540186184
2020-11-06,67.66951751708984,24.860000610351562,55.75,30.010000228881836,390.29,99.96,8.79,57.73842292785645,40.912540130615234,65.69092902767764,-56.03000066166966,10.96877086021079,43.96999933833034,26.423999700514013,18.987379828225276,1.628845261685548,1.459117590409304,4.872473984598269,12173500.0,45.4434338504242
2020-11-09,67.78971862792969,25.75,52.20000076293945,31.31999969482422,254.34,90.23,19.04,58.040244827270506,41.08628267288208,65.89051937150478,-65.94869103663967,27.11309404865304,34.05130896336032,41.5352098188454,20.427804701860275,1.891789265249976,1.5456519253774386,3.413747447632831,12997800.0,49.959245194402094
2020-11-10,66.82801055908203,24.799999237060547,49.63999938964844,32.529998779296875,192.03,51.71,15.91,58.326531143188475,41.2512646484375,62.74543593796717,-71.88149730959168,34.446382172242174,28.118502690408306,35.37993699736611,20.74694286520691,1.9995232196416666,1.636426184230284,7.656776527175579,12621500.0,51.17113506998163
2020-11-11,69.31547546386719,23.450000762939453,49.2400016784668,30.290000915527344,252.06,193.96,15.38,58.63168197631836,41.42946514129639,67.11737504946727,-56.536250795708995,37.37544458963294,43.463749204291,35.211186952686326,21.295851712193052,2.2595738233827802,1.7610557120607833,11.299199016828187,13052100.0,57.870626233293244
2020-11-12,68.82538604736328,25.350000381469727,50.900001525878906,30.90999984741211,184.25,287.93,9.45,58.936278076171874,41.60521518707275,65.4867610182655,-59.55962728461142,35.9773329400275,40.44037271538857,37.340874870029076,21.92577244715693,2.3984715928220055,1.8885388882130276,9.940923584431903,12716100.0,59.15466906447686
2020-11-13,69.87029266357422,23.100000381469727,48.2400016784668,29.030000686645508,123.79,50.0,8.79,59.333343963623044,41.78931468963623,67.31029576000282,-53.113566647173506,38.7163045267394,46.88643335282649,43.5968517575018,22.749343897085954,2.563315995894378,2.0234943097492977,15.060136820217739,13086400.0,65.0887816997488
2020-11-16,72.84783935546875,22.450000762939453,46.88999938964844,27.3700008392334,254.24,126.28,17.98,59.79920783996582,41.98379837036133,71.87114902641444,-35.93070882442848,43.801030791820175,64.06929117557152,50.465365747928644,23.905579419030882,2.900781107673211,2.1989516693340803,21.517836467764507,13572400.0,71.07164800328657
2020-11-17,73.97595977783203,22.709999084472656,45.08000183105469,27.309999465942383,196.81,66.24,10.87,60.30816246032715,42.17565082550049,73.38618784402648,-37.334253108478535,50.64534710402369,62.66574689152147,57.873823806639614,25.36745176280791,3.2221120282847835,2.403583741124221,26.123266462730356,14119600.0,79.65400579358281
2020-11-18,74.23489379882812,23.84000015258789,46.060001373291016,27.469999313354492,154.81,54.92,11.59,60.779944534301755,42.36824649810791,73.73585383350031,-39.965401665872655,56.86524500721416,60.034598334127345,62.25654546707323,26.932822540144787,3.457803503050968,2.6144276935095703,23.015650362588413,14877500.0,81.27575730436048
2020-11-19,76.94425201416016,23.110000610351562,46.34000015258789,26.809999465942383,224.65,63.19,8.02,61.33346984863281,42.57365375518799,77.12281954176139,-33.609632421666994,61.05353562501364,66.390367578333,63.03023760132705,28.567369884067574,3.8191880374606484,2.855379762299786,31.411880957575946,15354600.0,86.66588077481401
